audit_id,facility_id,medicine_code,audit_date,recorded_stock_balance
AUD-000814,FAC-0023,PARACETAMOL,2023-10-31,4316.0
AUD-000815,FAC-0023,PARACETAMOL,2023-11-30,551.0
AUD-000816,FAC-0023,PARACETAMOL,2023-12-31,3300.0
AUD-000817,FAC-0023,RIF_INH,2023-01-31,1462.0
AUD-000818,FAC-0023,RIF_INH,2023-02-28,1245.0
AUD-000819,FAC-0023,RIF_INH,2023-03-31,1831.0
AUD-000820,FAC-0023,RIF_INH,2023-04-30,2416.0
AUD-000821,FAC-0023,RIF_INH,2023-05-31,3001.0
AUD-000822,FAC-0023,RIF_INH,2023-06-30,4391.0
AUD-000823,FAC-0023,RIF_INH,2023-07-31,4993.0
AUD-000824,FAC-0023,RIF_INH,2023-08-31,4799.0
AUD-000825,FAC-0023,RIF_INH,2023-09-30,5372.0
AUD-000826,FAC-0023,RIF_INH,2023-10-31,6741.0
AUD-000827,FAC-0023,RIF_INH,2023-11-30,7317.0
AUD-000828,FAC-0023,RIF_INH,2023-12-31,7877.0
AUD-000829,FAC-0024,EPINEPHRINE,2023-01-31,0.0
AUD-000830,FAC-0024,EPINEPHRINE,2023-02-28,0.0
AUD-000831,FAC-0024,EPINEPHRINE,2023-03-31,0.0
AUD-000832,FAC-0024,EPINEPHRINE,2023-04-30,6.0
AUD-000833,FAC-0024,EPINEPHRINE,2023-05-31,2.0
AUD-000834,FAC-0024,EPINEPHRINE,2023-06-30,0.0
AUD-000835,FAC-0024,EPINEPHRINE,2023-07-31,10.0
AUD-000836,FAC-0024,EPINEPHRINE,2023-08-31,2.0
AUD-000837,FAC-0024,EPINEPHRINE,2023-09-30,0.0
AUD-000838,FAC-0024,EPINEPHRINE,2023-10-31,10.0
AUD-000839,FAC-0024,EPINEPHRINE,2023-11-30,13.0
AUD-000840,FAC-0024,EPINEPHRINE,2023-12-31,0.0
AUD-000841,FAC-0024,PARACETAMOL,2023-01-31,966.0
AUD-000842,FAC-0024,PARACETAMOL,2023-02-28,2222.0
AUD-000843,FAC-0024,PARACETAMOL,2023-03-31,3149.0
AUD-000844,FAC-0024,PARACETAMOL,2023-04-30,4187.0
AUD-000845,FAC-0024,PARACETAMOL,2023-05-31,5159.0
AUD-000846,FAC-0024,PARACETAMOL,2023-06-30,4180.0
AUD-000847,FAC-0024,PARACETAMOL,2023-07-31,0.0
AUD-000848,FAC-0024,PARACETAMOL,2023-08-31,0.0
AUD-000849,FAC-0024,PARACETAMOL,2023-09-30,4.0
AUD-000850,FAC-0024,PARACETAMOL,2023-10-31,4.0
AUD-000851,FAC-0024,PARACETAMOL,2023-11-30,6276.0
AUD-000852,FAC-0024,PARACETAMOL,2023-12-31,2147.0
AUD-000853,FAC-0024,RIF_INH,2023-01-31,524.0
AUD-000854,FAC-0024,RIF_INH,2023-02-28,1057.0
AUD-000855,FAC-0024,RIF_INH,2023-03-31,1536.0
AUD-000856,FAC-0024,RIF_INH,2023-04-30,2082.0
AUD-000857,FAC-0024,RIF_INH,2023-05-31,3413.0
AUD-000858,FAC-0024,RIF_INH,2023-06-30,3122.0
AUD-000859,FAC-0024,RIF_INH,2023-07-31,3615.0
AUD-000860,FAC-0024,RIF_INH,2023-08-31,4892.0
AUD-000861,FAC-0024,RIF_INH,2023-09-30,4590.0
AUD-000862,FAC-0024,RIF_INH,2023-10-31,5879.0
AUD-000863,FAC-0024,RIF_INH,2023-11-30,6398.0
AUD-000864,FAC-0024,RIF_INH,2023-12-31,6883.0
AUD-000865,FAC-0025,EPINEPHRINE,2023-01-31,9.0
AUD-000866,FAC-0025,EPINEPHRINE,2023-02-28,3.0
AUD-000867,FAC-0025,EPINEPHRINE,2023-03-31,7.0
AUD-000868,FAC-0025,EPINEPHRINE,2023-04-30,9.0
AUD-000869,FAC-0025,EPINEPHRINE,2023-05-31,13.0
AUD-000870,FAC-0025,EPINEPHRINE,2023-06-30,11.0
AUD-000871,FAC-0025,EPINEPHRINE,2023-07-31,6.0
AUD-000872,FAC-0025,EPINEPHRINE,2023-08-31,14.0
AUD-000873,FAC-0025,EPINEPHRINE,2023-09-30,10.0
AUD-000874,FAC-0025,EPINEPHRINE,2023-10-31,9.0
AUD-000875,FAC-0025,EPINEPHRINE,2023-11-30,16.0
AUD-000876,FAC-0025,EPINEPHRINE,2023-12-31,10.0
AUD-000877,FAC-0025,PARACETAMOL,2023-01-31,1841.0
AUD-000878,FAC-0025,PARACETAMOL,2023-02-28,3733.0
AUD-000879,FAC-0025,PARACETAMOL,2023-03-31,5389.0
AUD-000880,FAC-0025,PARACETAMOL,2023-04-30,6967.0
AUD-000881,FAC-0025,PARACETAMOL,2023-05-31,8344.0
AUD-000882,FAC-0025,PARACETAMOL,2023-06-30,8179.0
AUD-000883,FAC-0025,PARACETAMOL,2023-07-31,4372.0
AUD-000884,FAC-0025,PARACETAMOL,2023-08-31,4.0
AUD-000885,FAC-0025,PARACETAMOL,2023-09-30,7.0
AUD-000886,FAC-0025,PARACETAMOL,2023-10-31,3.0
AUD-000887,FAC-0025,PARACETAMOL,2023-11-30,5613.0
AUD-000888,FAC-0025,PARACETAMOL,2023-12-31,7443.0
AUD-000889,FAC-0025,RIF_INH,2023-01-31,705.0
AUD-000890,FAC-0025,RIF_INH,2023-02-28,1338.0
AUD-000891,FAC-0025,RIF_INH,2023-03-31,1889.0
AUD-000892,FAC-0025,RIF_INH,2023-04-30,2442.0
AUD-000893,FAC-0025,RIF_INH,2023-05-31,2984.0
AUD-000894,FAC-0025,RIF_INH,2023-06-30,3509.0
AUD-000895,FAC-0025,RIF_INH,2023-07-31,3998.0
AUD-000896,FAC-0025,RIF_INH,2023-08-31,3696.0
AUD-000897,FAC-0025,RIF_INH,2023-09-30,4959.0
AUD-000898,FAC-0025,RIF_INH,2023-10-31,5408.0
AUD-000899,FAC-0025,RIF_INH,2023-11-30,5872.0
AUD-000900,FAC-0025,RIF_INH,2023-12-31,6281.0
AUD-000901,FAC-0026,EPINEPHRINE,2023-01-31,9.0
AUD-000902,FAC-0026,EPINEPHRINE,2023-02-28,21.0
AUD-000903,FAC-0026,EPINEPHRINE,2023-03-31,32.0
AUD-000904,FAC-0026,EPINEPHRINE,2023-04-30,32.0
AUD-000905,FAC-0026,EPINEPHRINE,2023-05-31,39.0
AUD-000906,FAC-0026,EPINEPHRINE,2023-06-30,40.0
AUD-000907,FAC-0026,EPINEPHRINE,2023-07-31,43.0
AUD-000908,FAC-0026,EPINEPHRINE,2023-08-31,51.0
AUD-000909,FAC-0026,EPINEPHRINE,2023-09-30,55.0
AUD-000910,FAC-0026,EPINEPHRINE,2023-10-31,65.0
AUD-000911,FAC-0026,EPINEPHRINE,2023-11-30,71.0
AUD-000912,FAC-0026,EPINEPHRINE,2023-12-31,72.0
AUD-000913,FAC-0026,PARACETAMOL,2023-01-31,4423.0
AUD-000914,FAC-0026,PARACETAMOL,2023-02-28,8540.0
AUD-000915,FAC-0026,PARACETAMOL,2023-03-31,12457.0
AUD-000916,FAC-0026,PARACETAMOL,2023-04-30,16287.0
AUD-000917,FAC-0026,PARACETAMOL,2023-05-31,19977.0
AUD-000918,FAC-0026,PARACETAMOL,2023-06-30,22941.0
AUD-000919,FAC-0026,PARACETAMOL,2023-07-31,23778.0
AUD-000920,FAC-0026,PARACETAMOL,2023-08-31,23404.0
AUD-000921,FAC-0026,PARACETAMOL,2023-09-30,23261.0
AUD-000922,FAC-0026,PARACETAMOL,2023-10-31,19398.0
AUD-000923,FAC-0026,PARACETAMOL,2023-11-30,27481.0
AUD-000924,FAC-0026,PARACETAMOL,2023-12-31,31048.0
AUD-000925,FAC-0026,RIF_INH,2023-01-31,1.0
AUD-000926,FAC-0026,RIF_INH,2023-02-28,1530.0
AUD-000927,FAC-0026,RIF_INH,2023-03-31,2237.0
AUD-000928,FAC-0026,RIF_INH,2023-04-30,2919.0
AUD-000929,FAC-0026,RIF_INH,2023-05-31,3613.0
AUD-000930,FAC-0026,RIF_INH,2023-06-30,4290.0
AUD-000931,FAC-0026,RIF_INH,2023-07-31,4952.0
AUD-000932,FAC-0026,RIF_INH,2023-08-31,5613.0
AUD-000933,FAC-0026,RIF_INH,2023-09-30,6278.0
AUD-000934,FAC-0026,RIF_INH,2023-10-31,6097.0
AUD-000935,FAC-0026,RIF_INH,2023-11-30,7498.0
AUD-000936,FAC-0026,RIF_INH,2023-12-31,8878.0
AUD-000937,FAC-0027,EPINEPHRINE,2023-01-31,17.0
AUD-000938,FAC-0027,EPINEPHRINE,2023-02-28,16.0
AUD-000939,FAC-0027,EPINEPHRINE,2023-03-31,23.0
AUD-000940,FAC-0027,EPINEPHRINE,2023-04-30,33.0
AUD-000941,FAC-0027,EPINEPHRINE,2023-05-31,40.0
AUD-000942,FAC-0027,EPINEPHRINE,2023-06-30,49.0
AUD-000943,FAC-0027,EPINEPHRINE,2023-07-31,57.0
AUD-000944,FAC-0027,EPINEPHRINE,2023-08-31,66.0
AUD-000945,FAC-0027,EPINEPHRINE,2023-09-30,71.0
AUD-000946,FAC-0027,EPINEPHRINE,2023-10-31,79.0
AUD-000947,FAC-0027,EPINEPHRINE,2023-11-30,84.0
AUD-000948,FAC-0027,EPINEPHRINE,2023-12-31,104.0
AUD-000949,FAC-0027,PARACETAMOL,2023-01-31,9298.0
AUD-000950,FAC-0027,PARACETAMOL,2023-02-28,8468.0
AUD-000951,FAC-0027,PARACETAMOL,2023-03-31,12544.0
AUD-000952,FAC-0027,PARACETAMOL,2023-04-30,16636.0
AUD-000953,FAC-0027,PARACETAMOL,2023-05-31,20702.0
AUD-000954,FAC-0027,PARACETAMOL,2023-06-30,23826.0
AUD-000955,FAC-0027,PARACETAMOL,2023-07-31,24771.0
AUD-000956,FAC-0027,PARACETAMOL,2023-08-31,24678.0
AUD-000957,FAC-0027,PARACETAMOL,2023-09-30,24260.0
AUD-000958,FAC-0027,PARACETAMOL,2023-10-31,25668.0
AUD-000959,FAC-0027,PARACETAMOL,2023-11-30,29034.0
AUD-000960,FAC-0027,PARACETAMOL,2023-12-31,37986.0
AUD-000961,FAC-0027,RIF_INH,2023-01-31,768.0
AUD-000962,FAC-0027,RIF_INH,2023-02-28,1503.0
AUD-000963,FAC-0027,RIF_INH,2023-03-31,2237.0
AUD-000964,FAC-0027,RIF_INH,2023-04-30,2960.0
AUD-000965,FAC-0027,RIF_INH,2023-05-31,4474.0
AUD-000966,FAC-0027,RIF_INH,2023-06-30,4401.0
AUD-000967,FAC-0027,RIF_INH,2023-07-31,5129.0
AUD-000968,FAC-0027,RIF_INH,2023-08-31,5859.0
AUD-000969,FAC-0027,RIF_INH,2023-09-30,6578.0
AUD-000970,FAC-0027,RIF_INH,2023-10-31,7280.0
AUD-000971,FAC-0027,RIF_INH,2023-11-30,8014.0
AUD-000972,FAC-0027,RIF_INH,2023-12-31,8717.0
AUD-000973,FAC-0028,EPINEPHRINE,2023-01-31,14.0
AUD-000974,FAC-0028,EPINEPHRINE,2023-02-28,17.0
AUD-000975,FAC-0028,EPINEPHRINE,2023-03-31,14.0
AUD-000976,FAC-0028,EPINEPHRINE,2023-04-30,38.0
AUD-000977,FAC-0028,EPINEPHRINE,2023-05-31,47.0
AUD-000978,FAC-0028,EPINEPHRINE,2023-06-30,64.0
AUD-000979,FAC-0028,EPINEPHRINE,2023-07-31,60.0
AUD-000980,FAC-0028,EPINEPHRINE,2023-08-31,60.0
AUD-000981,FAC-0028,EPINEPHRINE,2023-09-30,70.0
AUD-000982,FAC-0028,EPINEPHRINE,2023-10-31,76.0
AUD-000983,FAC-0028,EPINEPHRINE,2023-11-30,82.0
AUD-000984,FAC-0028,EPINEPHRINE,2023-12-31,88.0
AUD-000985,FAC-0028,PARACETAMOL,2023-01-31,4437.0
AUD-000986,FAC-0028,PARACETAMOL,2023-02-28,8642.0
AUD-000987,FAC-0028,PARACETAMOL,2023-03-31,12814.0
AUD-000988,FAC-0028,PARACETAMOL,2023-04-30,16854.0
AUD-000989,FAC-0028,PARACETAMOL,2023-05-31,20926.0
AUD-000990,FAC-0028,PARACETAMOL,2023-06-30,24278.0
AUD-000991,FAC-0028,PARACETAMOL,2023-07-31,25824.0
AUD-000992,FAC-0028,PARACETAMOL,2023-08-31,25956.0
AUD-000993,FAC-0028,PARACETAMOL,2023-09-30,21755.0
AUD-000994,FAC-0028,PARACETAMOL,2023-10-31,28698.0
AUD-000995,FAC-0028,PARACETAMOL,2023-11-30,37140.0
AUD-000996,FAC-0028,PARACETAMOL,2023-12-31,35883.0
AUD-000997,FAC-0028,RIF_INH,2023-01-31,4.0
AUD-000998,FAC-0028,RIF_INH,2023-02-28,1550.0
AUD-000999,FAC-0028,RIF_INH,2023-03-31,2265.0
AUD-001000,FAC-0028,RIF_INH,2023-04-30,2977.0
AUD-001001,FAC-0028,RIF_INH,2023-05-31,3684.0
AUD-001002,FAC-0028,RIF_INH,2023-06-30,4377.0
AUD-001003,FAC-0028,RIF_INH,2023-07-31,5057.0
AUD-001004,FAC-0028,RIF_INH,2023-08-31,5753.0
AUD-001005,FAC-0028,RIF_INH,2023-09-30,6433.0
AUD-001006,FAC-0028,RIF_INH,2023-10-31,7093.0
AUD-001007,FAC-0028,RIF_INH,2023-11-30,7766.0
AUD-001008,FAC-0028,RIF_INH,2023-12-31,8409.0
AUD-001009,FAC-0029,EPINEPHRINE,2023-01-31,13.0
AUD-001010,FAC-0029,EPINEPHRINE,2023-02-28,20.0
AUD-001011,FAC-0029,EPINEPHRINE,2023-03-31,24.0
AUD-001012,FAC-0029,EPINEPHRINE,2023-04-30,31.0
AUD-001013,FAC-0029,EPINEPHRINE,2023-05-31,38.0
AUD-001014,FAC-0029,EPINEPHRINE,2023-06-30,33.0
AUD-001015,FAC-0029,EPINEPHRINE,2023-07-31,40.0
AUD-001016,FAC-0029,EPINEPHRINE,2023-08-31,54.0
AUD-001017,FAC-0029,EPINEPHRINE,2023-09-30,73.0
AUD-001018,FAC-0029,EPINEPHRINE,2023-10-31,68.0
AUD-001019,FAC-0029,EPINEPHRINE,2023-11-30,70.0
AUD-001020,FAC-0029,EPINEPHRINE,2023-12-31,77.0
AUD-001021,FAC-0029,PARACETAMOL,2023-01-31,4087.0
AUD-001022,FAC-0029,PARACETAMOL,2023-02-28,8145.0
AUD-001023,FAC-0029,PARACETAMOL,2023-03-31,12011.0
AUD-001024,FAC-0029,PARACETAMOL,2023-04-30,15914.0
AUD-001025,FAC-0029,PARACETAMOL,2023-05-31,19658.0
AUD-001026,FAC-0029,PARACETAMOL,2023-06-30,22552.0
AUD-001027,FAC-0029,PARACETAMOL,2023-07-31,23163.0
AUD-001028,FAC-0029,PARACETAMOL,2023-08-31,22305.0
AUD-001029,FAC-0029,PARACETAMOL,2023-09-30,21920.0
AUD-001030,FAC-0029,PARACETAMOL,2023-10-31,22906.0
AUD-001031,FAC-0029,PARACETAMOL,2023-11-30,26096.0
AUD-001032,FAC-0029,PARACETAMOL,2023-12-31,29770.0
AUD-001033,FAC-0029,RIF_INH,2023-01-31,1.0
AUD-001034,FAC-0029,RIF_INH,2023-02-28,1550.0
AUD-001035,FAC-0029,RIF_INH,2023-03-31,2272.0
AUD-001036,FAC-0029,RIF_INH,2023-04-30,2973.0
AUD-001037,FAC-0029,RIF_INH,2023-05-31,2874.0
AUD-001038,FAC-0029,RIF_INH,2023-06-30,4366.0
AUD-001039,FAC-0029,RIF_INH,2023-07-31,5036.0
AUD-001040,FAC-0029,RIF_INH,2023-08-31,6509.0
AUD-001041,FAC-0029,RIF_INH,2023-09-30,7172.0
AUD-001042,FAC-0029,RIF_INH,2023-10-31,7819.0
AUD-001043,FAC-0029,RIF_INH,2023-11-30,7676.0
AUD-001044,FAC-0029,RIF_INH,2023-12-31,8330.0
AUD-001045,FAC-0030,EPINEPHRINE,2023-01-31,3.0
AUD-001046,FAC-0030,EPINEPHRINE,2023-02-28,3.0
AUD-001047,FAC-0030,EPINEPHRINE,2023-03-31,1.0
AUD-001048,FAC-0030,EPINEPHRINE,2023-04-30,12.0
AUD-001049,FAC-0030,EPINEPHRINE,2023-05-31,13.0
AUD-001050,FAC-0030,EPINEPHRINE,2023-06-30,8.0
AUD-001051,FAC-0030,EPINEPHRINE,2023-07-31,2.0
AUD-001052,FAC-0030,EPINEPHRINE,2023-08-31,10.0
AUD-001053,FAC-0030,EPINEPHRINE,2023-09-30,2.0
AUD-001054,FAC-0030,EPINEPHRINE,2023-10-31,13.0
AUD-001055,FAC-0030,EPINEPHRINE,2023-11-30,3.0
AUD-001056,FAC-0030,EPINEPHRINE,2023-12-31,8.0
AUD-001057,FAC-0030,PARACETAMOL,2023-01-31,480.0
AUD-001058,FAC-0030,PARACETAMOL,2023-02-28,1311.0
AUD-001059,FAC-0030,PARACETAMOL,2023-03-31,1552.0
AUD-001060,FAC-0030,PARACETAMOL,2023-04-30,1995.0
AUD-001061,FAC-0030,PARACETAMOL,2023-05-31,2207.0
AUD-001062,FAC-0030,PARACETAMOL,2023-06-30,3.0
AUD-001063,FAC-0030,PARACETAMOL,2023-07-31,1.0
AUD-001064,FAC-0030,PARACETAMOL,2023-08-31,3910.0
AUD-001065,FAC-0030,PARACETAMOL,2023-09-30,3576.0
AUD-001066,FAC-0030,PARACETAMOL,2023-10-31,3991.0
AUD-001067,FAC-0030,PARACETAMOL,2023-11-30,4692.0
AUD-001068,FAC-0030,PARACETAMOL,2023-12-31,4801.0
AUD-001069,FAC-0030,RIF_INH,2023-01-31,522.0
AUD-001070,FAC-0030,RIF_INH,2023-02-28,1019.0
AUD-001071,FAC-0030,RIF_INH,2023-03-31,1500.0
AUD-001072,FAC-0030,RIF_INH,2023-04-30,1988.0
AUD-001073,FAC-0030,RIF_INH,2023-05-31,2426.0
AUD-001074,FAC-0030,RIF_INH,2023-06-30,2897.0
AUD-001075,FAC-0030,RIF_INH,2023-07-31,3345.0
AUD-001076,FAC-0030,RIF_INH,2023-08-31,4618.0
AUD-001077,FAC-0030,RIF_INH,2023-09-30,5011.0
AUD-001078,FAC-0030,RIF_INH,2023-10-31,4648.0
AUD-001079,FAC-0030,RIF_INH,2023-11-30,5093.0
AUD-001080,FAC-0030,RIF_INH,2023-12-31,5512.0
AUD-001081,FAC-0031,EPINEPHRINE,2023-01-31,0.0
AUD-001082,FAC-0031,EPINEPHRINE,2023-02-28,9.0
AUD-001083,FAC-0031,EPINEPHRINE,2023-03-31,6.0
AUD-001084,FAC-0031,EPINEPHRINE,2023-04-30,3.0
AUD-001085,FAC-0031,EPINEPHRINE,2023-05-31,2.0
AUD-001086,FAC-0031,EPINEPHRINE,2023-06-30,4.0
AUD-001087,FAC-0031,EPINEPHRINE,2023-07-31,1.0
AUD-001088,FAC-0031,EPINEPHRINE,2023-08-31,12.0
AUD-001089,FAC-0031,EPINEPHRINE,2023-09-30,6.0
AUD-001090,FAC-0031,EPINEPHRINE,2023-10-31,7.0
AUD-001091,FAC-0031,EPINEPHRINE,2023-11-30,20.0
AUD-001092,FAC-0031,EPINEPHRINE,2023-12-31,12.0
AUD-001093,FAC-0031,PARACETAMOL,2023-01-31,1937.0
AUD-001094,FAC-0031,PARACETAMOL,2023-02-28,3853.0
AUD-001095,FAC-0031,PARACETAMOL,2023-03-31,5353.0
AUD-001096,FAC-0031,PARACETAMOL,2023-04-30,6992.0
AUD-001097,FAC-0031,PARACETAMOL,2023-05-31,8283.0
AUD-001098,FAC-0031,PARACETAMOL,2023-06-30,12949.0
AUD-001099,FAC-0031,PARACETAMOL,2023-07-31,7986.0
AUD-001100,FAC-0031,PARACETAMOL,2023-08-31,3.0
AUD-001101,FAC-0031,PARACETAMOL,2023-09-30,6.0
AUD-001102,FAC-0031,PARACETAMOL,2023-10-31,1.0
AUD-001103,FAC-0031,PARACETAMOL,2023-11-30,5612.0
AUD-001104,FAC-0031,PARACETAMOL,2023-12-31,7015.0
AUD-001105,FAC-0031,RIF_INH,2023-01-31,598.0
AUD-001106,FAC-0031,RIF_INH,2023-02-28,1151.0
AUD-001107,FAC-0031,RIF_INH,2023-03-31,1695.0
AUD-001108,FAC-0031,RIF_INH,2023-04-30,2233.0
AUD-001109,FAC-0031,RIF_INH,2023-05-31,2764.0
AUD-001110,FAC-0031,RIF_INH,2023-06-30,3280.0
AUD-001111,FAC-0031,RIF_INH,2023-07-31,3792.0
AUD-001112,FAC-0031,RIF_INH,2023-08-31,5112.0
AUD-001113,FAC-0031,RIF_INH,2023-09-30,5646.0
AUD-001114,FAC-0031,RIF_INH,2023-10-31,6148.0
AUD-001115,FAC-0031,RIF_INH,2023-11-30,5883.0
AUD-001116,FAC-0031,RIF_INH,2023-12-31,7159.0
AUD-001117,FAC-0032,EPINEPHRINE,2023-01-31,5.0
AUD-001118,FAC-0032,EPINEPHRINE,2023-02-28,1.0
AUD-001119,FAC-0032,EPINEPHRINE,2023-03-31,2.0
AUD-001120,FAC-0032,EPINEPHRINE,2023-04-30,7.0
AUD-001121,FAC-0032,EPINEPHRINE,2023-05-31,10.0
AUD-001122,FAC-0032,EPINEPHRINE,2023-06-30,2.0
AUD-001123,FAC-0032,EPINEPHRINE,2023-07-31,0.0
AUD-001124,FAC-0032,EPINEPHRINE,2023-08-31,13.0
AUD-001125,FAC-0032,EPINEPHRINE,2023-09-30,7.0
AUD-001126,FAC-0032,EPINEPHRINE,2023-10-31,5.0
AUD-001127,FAC-0032,EPINEPHRINE,2023-11-30,9.0
AUD-001128,FAC-0032,EPINEPHRINE,2023-12-31,9.0
AUD-001129,FAC-0032,PARACETAMOL,2023-01-31,1682.0
AUD-001130,FAC-0032,PARACETAMOL,2023-02-28,3442.0
AUD-001131,FAC-0032,PARACETAMOL,2023-03-31,4546.0
AUD-001132,FAC-0032,PARACETAMOL,2023-04-30,5945.0
AUD-001133,FAC-0032,PARACETAMOL,2023-05-31,6884.0
AUD-001134,FAC-0032,PARACETAMOL,2023-06-30,5898.0
AUD-001135,FAC-0032,PARACETAMOL,2023-07-31,393.0
AUD-001136,FAC-0032,PARACETAMOL,2023-08-31,7.0
AUD-001137,FAC-0032,PARACETAMOL,2023-09-30,8.0
AUD-001138,FAC-0032,PARACETAMOL,2023-10-31,1.0
AUD-001139,FAC-0032,PARACETAMOL,2023-11-30,565.0
AUD-001140,FAC-0032,PARACETAMOL,2023-12-31,1813.0
AUD-001141,FAC-0032,RIF_INH,2023-01-31,617.0
AUD-001142,FAC-0032,RIF_INH,2023-02-28,1147.0
AUD-001143,FAC-0032,RIF_INH,2023-03-31,900.0
AUD-001144,FAC-0032,RIF_INH,2023-04-30,2238.0
AUD-001145,FAC-0032,RIF_INH,2023-05-31,2788.0
AUD-001146,FAC-0032,RIF_INH,2023-06-30,3314.0
AUD-001147,FAC-0032,RIF_INH,2023-07-31,4608.0
AUD-001148,FAC-0032,RIF_INH,2023-08-31,4324.0
AUD-001149,FAC-0032,RIF_INH,2023-09-30,5604.0
AUD-001150,FAC-0032,RIF_INH,2023-10-31,6065.0
AUD-001151,FAC-0032,RIF_INH,2023-11-30,6547.0
AUD-001152,FAC-0032,RIF_INH,2023-12-31,6181.0
AUD-001153,FAC-0033,EPINEPHRINE,2023-01-31,13.0
AUD-001154,FAC-0033,EPINEPHRINE,2023-02-28,24.0
AUD-001155,FAC-0033,EPINEPHRINE,2023-03-31,26.0
AUD-001156,FAC-0033,EPINEPHRINE,2023-04-30,40.0
AUD-001157,FAC-0033,EPINEPHRINE,2023-05-31,38.0
AUD-001158,FAC-0033,EPINEPHRINE,2023-06-30,40.0
AUD-001159,FAC-0033,EPINEPHRINE,2023-07-31,48.0
AUD-001160,FAC-0033,EPINEPHRINE,2023-08-31,30.0
AUD-001161,FAC-0033,EPINEPHRINE,2023-09-30,46.0
AUD-001162,FAC-0033,EPINEPHRINE,2023-10-31,68.0
AUD-001163,FAC-0033,EPINEPHRINE,2023-11-30,46.0
AUD-001164,FAC-0033,EPINEPHRINE,2023-12-31,67.0
AUD-001165,FAC-0033,PARACETAMOL,2023-01-31,4744.0
AUD-001166,FAC-0033,PARACETAMOL,2023-02-28,8587.0
AUD-001167,FAC-0033,PARACETAMOL,2023-03-31,7371.0
AUD-001168,FAC-0033,PARACETAMOL,2023-04-30,15822.0
AUD-001169,FAC-0033,PARACETAMOL,2023-05-31,19131.0
AUD-001170,FAC-0033,PARACETAMOL,2023-06-30,21428.0
AUD-001171,FAC-0033,PARACETAMOL,2023-07-31,21406.0
AUD-001172,FAC-0033,PARACETAMOL,2023-08-31,20089.0
AUD-001173,FAC-0033,PARACETAMOL,2023-09-30,13985.0
AUD-001174,FAC-0033,PARACETAMOL,2023-10-31,19699.0
AUD-001175,FAC-0033,PARACETAMOL,2023-11-30,22298.0
AUD-001176,FAC-0033,PARACETAMOL,2023-12-31,25412.0
AUD-001177,FAC-0033,RIF_INH,2023-01-31,750.0
AUD-001178,FAC-0033,RIF_INH,2023-02-28,1477.0
AUD-001179,FAC-0033,RIF_INH,2023-03-31,2144.0
AUD-001180,FAC-0033,RIF_INH,2023-04-30,2037.0
AUD-001181,FAC-0033,RIF_INH,2023-05-31,3468.0
AUD-001182,FAC-0033,RIF_INH,2023-06-30,4850.0
AUD-001183,FAC-0033,RIF_INH,2023-07-31,5397.0
AUD-001184,FAC-0033,RIF_INH,2023-08-31,5116.0
AUD-001185,FAC-0033,RIF_INH,2023-09-30,5646.0
AUD-001186,FAC-0033,RIF_INH,2023-10-31,6954.0
AUD-001187,FAC-0033,RIF_INH,2023-11-30,6655.0
AUD-001188,FAC-0033,RIF_INH,2023-12-31,7140.0
AUD-001189,FAC-0034,EPINEPHRINE,2023-01-31,9.0
AUD-001190,FAC-0034,EPINEPHRINE,2023-02-28,18.0
AUD-001191,FAC-0034,EPINEPHRINE,2023-03-31,26.0
AUD-001192,FAC-0034,EPINEPHRINE,2023-04-30,32.0
AUD-001193,FAC-0034,EPINEPHRINE,2023-05-31,39.0
AUD-001194,FAC-0034,EPINEPHRINE,2023-06-30,50.0
AUD-001195,FAC-0034,EPINEPHRINE,2023-07-31,58.0
AUD-001196,FAC-0034,EPINEPHRINE,2023-08-31,63.0
AUD-001197,FAC-0034,EPINEPHRINE,2023-09-30,80.0
AUD-001198,FAC-0034,EPINEPHRINE,2023-10-31,77.0
AUD-001199,FAC-0034,EPINEPHRINE,2023-11-30,75.0
AUD-001200,FAC-0034,EPINEPHRINE,2023-12-31,91.0
AUD-001201,FAC-0034,PARACETAMOL,2023-01-31,4778.0
AUD-001202,FAC-0034,PARACETAMOL,2023-02-28,4032.0
AUD-001203,FAC-0034,PARACETAMOL,2023-03-31,8086.0
AUD-001204,FAC-0034,PARACETAMOL,2023-04-30,17186.0
AUD-001205,FAC-0034,PARACETAMOL,2023-05-31,16174.0
AUD-001206,FAC-0034,PARACETAMOL,2023-06-30,24510.0
AUD-001207,FAC-0034,PARACETAMOL,2023-07-31,25875.0
AUD-001208,FAC-0034,PARACETAMOL,2023-08-31,26294.0
AUD-001209,FAC-0034,PARACETAMOL,2023-09-30,26766.0
AUD-001210,FAC-0034,PARACETAMOL,2023-10-31,28508.0
AUD-001211,FAC-0034,PARACETAMOL,2023-11-30,31800.0
AUD-001212,FAC-0034,PARACETAMOL,2023-12-31,35805.0
AUD-001213,FAC-0034,RIF_INH,2023-01-31,755.0
AUD-001214,FAC-0034,RIF_INH,2023-02-28,1501.0
AUD-001215,FAC-0034,RIF_INH,2023-03-31,2239.0
AUD-001216,FAC-0034,RIF_INH,2023-04-30,2963.0
AUD-001217,FAC-0034,RIF_INH,2023-05-31,3666.0
AUD-001218,FAC-0034,RIF_INH,2023-06-30,4381.0
AUD-001219,FAC-0034,RIF_INH,2023-07-31,5897.0
AUD-001220,FAC-0034,RIF_INH,2023-08-31,5782.0
AUD-001221,FAC-0034,RIF_INH,2023-09-30,6478.0
